Pitch,Roll,AccelerometerX,AccelerometerY,AccelerometerZ,GyroscopeX,GyroscopeY,GyroscopeZ
-28.97, -56.39, -11746, -20200, 6534 , -5488, 6082, -10979
-21.22, -56.55, -8296, -19124, 9544 , -5789, 4614, -10349
-15.28, -64.85, -5364, -18428, 6804 , -6233, 3626, -9284
-15.92, -70.51, -5128, -17624, 3572 , -5843, 3399, -8496
-20.29, -66.38, -6494, -17162, 3784 , -5515, 3680, -7964
-24.22, -61.71, -7906, -16974, 4598 , -5338, 4290, -7906
-27.04, -58.59, -9170, -17220, 5174 , -5193, 4353, -8385
-25.78, -60.73, -8692, -17436, 4494 , -5040, 3781, -8758
-21.34, -65.81, -6976, -17490, 3642 , -4865, 3860, -9180
-17.27, -70.04, -5468, -17320, 3136 , -4727, 4026, -9338
-13.38, -74.09, -4080, -16960, 2614 , -4772, 4482, -9226
-10.72, -76.87, -3146, -16484, 2232 , -4773, 5223, -8831
-12.38, -75.15, -3496, -15772, 2316 , -4647, 5785, -8490
-15.51, -72.17, -4272, -15214, 2406 , -4720, 6304, -8170
-19.02, -68.68, -5220, -14926, 2608 , -4873, 6880, -7946
-23.24, -64.25, -6470, -14772, 3006 , -5044, 7178, -7866
-25.97, -61.56, -7262, -14586, 3138 , -5329, 7343, -7915
-27.53, -60.35, -7710, -14498, 2974 , -5566, 7517, -8044
-28.29, -59.90, -7920, -14462, 2778 , -5763, 7507, -8236
-28.32, -60.31, -7822, -14328, 2392 , -5817, 7297, -8343
-28.69, -60.03, -7906, -14270, 2314 , -5781, 6917, -8416
-28.40, -59.84, -7870, -14308, 2708 , -5826, 6658, -8424
-28.90, -59.22, -8068, -14346, 2842 , -5925, 6591, -8334
-29.66, -58.66, -8468, -14616, 2774 , -5970, 6467, -8295
-29.43, -58.70, -8572, -14910, 2980 , -5854, 6253, -8303
-28.98, -58.97, -8600, -15214, 3164 , -5726, 6111, -8372
-27.73, -59.96, -8308, -15462, 3332 , -5664, 6120, -8473
-26.01, -61.77, -7844, -15762, 3208 , -5455, 6168, -8647
-23.98, -63.51, -7174, -15804, 3280 , -5071, 6177, -8859
-21.31, -65.32, -6350, -15878, 3614 , -4701, 6256, -9114
-18.91, -67.10, -5570, -15834, 3722 , -4518, 6543, -9301
-16.92, -68.45, -4918, -15720, 3808 , -4352, 6932, -9448
-16.00, -69.09, -4610, -15630, 3814 , -4172, 7193, -9518
-15.84, -68.96, -4596, -15716, 3944 , -3987, 7339, -9568
-17.40, -68.53, -5040, -15688, 3580 , -3830, 7486, -9700
-19.28, -67.81, -5636, -15806, 3152 , -3766, 7690, -9878
-20.79, -66.54, -6156, -15916, 3156 , -3707, 7631, -10196
-21.20, -66.19, -6296, -15932, 3150 , -3641, 7231, -10477
-21.29, -66.31, -6264, -15804, 3000 , -3521, 6716, -10725
-20.90, -66.79, -6050, -15592, 2872 , -3384, 6225, -10880
-20.10, -67.82, -5718, -15412, 2634 , -3275, 5804, -10961
-19.40, -68.40, -5450, -15262, 2632 , -3168, 5599, -10973
-18.36, -69.37, -5110, -15188, 2592 , -3023, 5375, -10927
-16.96, -70.52, -4726, -15278, 2644 , -3004, 5130, -10830
-16.00, -71.70, -4506, -15526, 2482 , -2986, 4869, -10705
-14.95, -72.76, -4274, -15832, 2444 , -2993, 4683, -10520
-13.93, -73.80, -4030, -16080, 2388 , -3034, 4595, -10365
-12.94, -74.88, -3786, -16326, 2286 , -3044, 4677, -10151
-12.72, -75.81, -3712, -16346, 1844 , -3011, 4672, -9998
-11.67, -77.03, -3326, -16034, 1630 , -2922, 4753, -9818
-10.54, -77.69, -2914, -15568, 1768 , -2694, 4934, -9701
-10.01, -78.27, -2676, -15076, 1646 , -2416, 5051, -9625
-9.70, -78.56, -2488, -14472, 1564 , -2053, 5251, -9569
-11.94, -76.63, -3050, -14344, 1544 , -1765, 5337, -9499
-12.82, -76.10, -3290, -14402, 1394 , -1528, 5863, -9362
