Pitch,Roll,AccelerometerX,AccelerometerY,AccelerometerZ,GyroscopeX,GyroscopeY,GyroscopeZ
-5.53, -78.50, -1614, -16430, -2940 , -1870, 5343, 849
-5.47, -79.15, -1586, -16342, -2716 , -1947, 5162, 889
-5.83, -78.85, -1684, -16260, -2742 , -1963, 5039, 890
-6.16, -78.78, -1784, -16302, -2710 , -1930, 4908, 858
-5.74, -78.94, -1674, -16426, -2754 , -1864, 4721, 827
-5.58, -79.47, -1634, -16542, -2618 , -1782, 4649, 799
-6.09, -79.99, -1786, -16590, -2334 , -1666, 4550, 771
-6.11, -80.27, -1784, -16524, -2216 , -1539, 4495, 753
-6.46, -80.34, -1866, -16368, -2084 , -1422, 4483, 723
-6.49, -80.84, -1868, -16322, -1870 , -1199, 4434, 714
-6.12, -81.74, -1762, -16374, -1614 , -1051, 4375, 686
-5.58, -82.78, -1608, -16424, -1338 , -922, 4271, 659
-5.34, -83.26, -1542, -16476, -1210 , -771, 4121, 583
-5.71, -83.44, -1652, -16488, -958 , -633, 3839, 511
-5.28, -83.79, -1524, -16468, -966 , -520, 3442, 476
-4.88, -84.11, -1394, -16318, -968 , -443, 3188, 460
-4.28, -84.38, -1208, -16132, -1050 , -382, 2986, 443
-3.64, -84.56, -1022, -16046, -1152 , -378, 2832, 431
-2.60, -85.15, -734, -16124, -1170 , -414, 2763, 421
-1.51, -85.05, -432, -16324, -1358 , -529, 2723, 448
0.04, -85.02, 12, -16496, -1450 , -662, 2738, 439
1.15, -84.37, 330, -16434, -1598 , -788, 2809, 410
1.72, -83.89, 496, -16452, -1704 , -850, 2813, 385
2.91, -83.39, 842, -16456, -1724 , -860, 2897, 350
3.25, -83.24, 934, -16386, -1716 , -875, 3042, 304
2.46, -84.49, 702, -16282, -1420 , -905, 3284, 212
2.21, -84.54, 632, -16298, -1438 , -1030, 3593, 131
2.80, -84.13, 810, -16528, -1508 , -1160, 3913, 127
3.61, -81.78, 1066, -16756, -2188 , -1147, 4139, 224
3.24, -81.10, 964, -16880, -2474 , -1085, 4285, 400
2.55, -81.21, 754, -16744, -2490 , -1053, 4369, 479
1.31, -83.02, 384, -16636, -2014 , -1059, 4565, 521
-0.70, -84.07, -202, -16478, -1712 , -1126, 4693, 497
-1.96, -83.70, -564, -16380, -1730 , -1208, 4742, 508
-3.69, -81.99, -1068, -16438, -2064 , -1140, 4701, 546
-5.62, -79.11, -1658, -16638, -2752 , -988, 4496, 618
-8.11, -76.70, -2432, -16786, -3152 , -755, 4198, 690
-9.99, -75.23, -3020, -16832, -3266 , -473, 3829, 732
-11.75, -74.03, -3528, -16660, -3224 , -340, 3522, 801
-13.05, -73.04, -3916, -16590, -3224 , -317, 3214, 825
