Pitch,Roll,AccelerometerX,AccelerometerY,AccelerometerZ,GyroscopeX,GyroscopeY,GyroscopeZ
-7.29, -76.65, -2138, -16394, -3266 , -680, 76, -423
-6.92, -74.80, -2070, -16592, -4018 , -428, -119, -474
-6.71, -74.76, -2030, -16764, -4106 , -44, -238, -519
-6.54, -76.31, -1952, -16652, -3568 , 226, -382, -549
-5.81, -79.29, -1708, -16584, -2646 , 254, -564, -590
-5.28, -81.96, -1542, -16594, -1780 , 71, -769, -631
-4.61, -83.33, -1344, -16632, -1422 , -195, -1142, -693
-2.56, -83.70, -754, -16772, -1706 , -430, -1302, -735
-2.26, -84.10, -668, -16824, -1618 , -488, -1348, -805
-0.76, -85.71, -224, -16938, -1264 , -562, -1437, -881
-0.23, -85.55, -68, -16960, -1332 , -603, -1473, -978
-0.14, -86.17, -42, -16786, -1136 , -470, -1347, -1087
0.38, -86.13, 108, -16442, -1120 , -236, -1172, -1139
-1.34, -86.76, -380, -16222, -850 , 22, -1161, -1268
-4.01, -85.53, -1132, -16136, -584 , 198, -1367, -1410
-4.78, -84.93, -1344, -16070, -508 , 311, -1481, -1496
-6.35, -83.59, -1800, -16168, -324 , 267, -1650, -1616
-8.05, -81.77, -2290, -16192, -550 , 131, -2031, -1685
-8.99, -80.67, -2592, -16372, -766 , -104, -2307, -1743
-10.32, -79.27, -3020, -16566, -896 , -334, -2549, -1745
-11.24, -78.15, -3306, -16604, -1134 , -540, -2838, -1755
-11.57, -77.74, -3408, -16612, -1230 , -615, -3024, -1738
-12.42, -76.90, -3692, -16724, -1266 , -640, -3344, -1677
-14.49, -74.72, -4326, -16678, -1468 , -611, -3699, -1619
-15.24, -73.82, -4542, -16600, -1634 , -474, -4074, -1485
-15.96, -72.83, -4758, -16542, -1898 , -357, -4442, -1383
-15.77, -72.82, -4724, -16608, -2040 , -214, -4708, -1283
-15.37, -73.13, -4604, -16632, -2088 , -94, -4799, -1264
-16.59, -72.04, -5016, -16720, -2080 , 19, -5160, -1276
-15.79, -72.70, -4780, -16772, -2138 , 184, -5393, -1276
-15.42, -72.76, -4662, -16750, -2328 , 384, -5665, -1239
-14.91, -73.41, -4448, -16574, -2170 , 601, -5955, -1205
-14.58, -74.11, -4272, -16328, -1864 , 772, -6257, -1143
-13.38, -75.55, -3878, -16238, -1600 , 830, -6581, -1088
-12.44, -76.48, -3596, -16232, -1546 , 821, -6866, -1053
-12.21, -76.78, -3596, -16552, -1514 , 765, -7332, -1046
-11.50, -77.15, -3396, -16608, -1708 , 755, -7999, -1003
-10.89, -77.59, -3234, -16724, -1784 , 748, -8510, -966
-10.35, -77.37, -3062, -16632, -2144 , 743, -8933, -952
-10.44, -76.65, -3094, -16626, -2468 , 761, -9247, -930
-9.65, -76.99, -2882, -16756, -2602 , 819, -9423, -882
-8.93, -77.54, -2732, -17194, -2660 , 886, -9553, -805
-9.46, -76.50, -2910, -17220, -2956 , 1015, -9746, -670
-9.47, -76.62, -2866, -16948, -2852 , 1139, -9982, -358
-9.42, -76.64, -2806, -16688, -2818 , 1133, -10278, 5
-9.45, -76.73, -2766, -16410, -2724 , 1028, -10753, 339
-8.50, -76.93, -2452, -16170, -2858 , 841, -11302, 714
-8.26, -75.86, -2382, -16090, -3294 , 755, -11900, 926
-8.40, -74.42, -2490, -16428, -3858 , 904, -12340, 1070
-8.30, -73.89, -2548, -16968, -4200 , 1285, -13017, 1197
-7.85, -73.43, -2524, -17728, -4646 , 1792, -14039, 1343
-6.06, -73.79, -2002, -18224, -4918 , 2394, -14911, 1617
-3.91, -74.62, -1306, -18452, -4918 , 3170, -15713, 1944
-1.65, -76.08, -552, -18570, -4582 , 3771, -16454, 2285
0.40, -78.32, 132, -18614, -3860 , 4463, -16878, 2722
2.32, -80.40, 758, -18464, -3044 , 4973, -17206, 3107
3.45, -82.74, 1114, -18392, -2076 , 5457, -17250, 3521
3.89, -84.15, 1268, -18624, -1446 , 6081, -17103, 4054
2.18, -86.21, 716, -18788, -1034 , 6650, -16963, 4416
0.76, -85.96, 250, -18854, -1324 , 7391, -16728, 4683
-0.27, -84.42, -88, -18816, -1850 , 8506, -16332, 4903
-1.14, -84.89, -376, -18908, -1664 , 9591, -15615, 5147
-1.98, -85.42, -656, -18918, -1382 , 10790, -14805, 5367
-2.96, -86.34, -970, -18748, -728 , 11723, -13807, 5524
-4.08, -85.96, -1328, -18624, 0 , 12422, -12972, 5623
-4.52, -85.18, -1442, -18230, 574 , 12926, -12136, 5704
-4.33, -84.43, -1328, -17514, 1094 , 13121, -11462, 5756
-4.34, -83.29, -1284, -16848, 1526 , 13022, -11005, 5793
-4.76, -82.49, -1346, -16098, 1656 , 12534, -10817, 5807
-6.32, -82.04, -1704, -15342, 1322 , 11896, -10968, 5808
-6.72, -82.54, -1714, -14528, 852 , 11084, -11150, 5812
-8.37, -81.57, -2068, -14066, 338 , 10295, -11355, 5861
-9.68, -80.33, -2332, -13670, 196 , 9316, -11469, 5847
-11.45, -78.47, -2716, -13410, 404 , 8396, -11544, 5778
-12.57, -76.89, -2934, -13134, 894 , 7159, -11576, 5643
-13.71, -74.85, -3194, -13014, 1510 , 5906, -11912, 5545
-15.33, -72.91, -3644, -13182, 1796 , 4488, -12380, 5420
-17.25, -71.43, -4232, -13534, 1686 , 2796, -13574, 5353
-19.25, -69.83, -4906, -13972, 1544 , 1384, -14678, 5267
-20.04, -69.27, -5256, -14350, 1406 , -216, -15649, 5228
-20.74, -68.95, -5568, -14678, 1020 , -1489, -16769, 5195
-19.48, -70.42, -5228, -14772, 608 , -2732, -17558, 5178
-17.31, -72.73, -4640, -14892, -116 , -3515, -18136, 5118
-14.83, -75.19, -3914, -14790, -226 , -4276, -18297, 5003
-13.88, -76.15, -3590, -14538, -162 , -4921, -18561, 4964
-14.49, -75.47, -3710, -14358, -412 , -5584, -18849, 4816
-13.63, -76.42, -3448, -14228, 12 , -6231, -18842, 4601
-13.46, -76.57, -3358, -14036, 174 , -6999, -18928, 4359
-13.16, -76.73, -3268, -13978, 498 , -7848, -19138, 4075
-11.85, -78.02, -2952, -14068, 500 , -8595, -19396, 3781
-9.60, -80.21, -2406, -14228, 534 , -9326, -19538, 3400
-7.58, -82.34, -1918, -14414, 350 , -9801, -19472, 3027
-4.41, -85.59, -1130, -14650, -164 , -10127, -19213, 2579
-2.36, -87.04, -612, -14880, -484 , -10226, -18882, 2160
-0.13, -87.16, -34, -15088, -760 , -10134, -18443, 1742
1.44, -86.87, 388, -15414, -762 , -9989, -18076, 1312
2.49, -85.81, 682, -15670, -938 , -9905, -17584, 1047
1.85, -85.19, 508, -15714, -1234 , -9741, -17250, 780
0.70, -85.44, 194, -15800, -1258 , -9481, -17090, 475
0.44, -85.66, 122, -16024, -1222 , -9193, -16996, 307
0.93, -85.73, 264, -16280, -1200 , -8900, -16649, 237
0.45, -85.30, 130, -16594, -1372 , -8487, -16352, 213
