Pitch,Roll,AccelerometerX,AccelerometerY,AccelerometerZ,GyroscopeX,GyroscopeY,GyroscopeZ
-44.57, -31.52, -10308, -7678, 7120 , 3633, 1727, 221
-45.29, -30.41, -10592, -7544, 7296 , 3545, 2073, -48
-45.62, -29.82, -10752, -7480, 7414 , 3393, 2267, -216
-46.31, -29.39, -10832, -7352, 7296 , 3268, 2223, -355
-47.28, -29.05, -11060, -7310, 7144 , 3135, 2103, -517
-47.89, -28.13, -11240, -7142, 7238 , 2949, 1940, -658
-47.95, -27.88, -11152, -7022, 7212 , 2746, 1762, -797
-48.16, -27.68, -10984, -6848, 7072 , 2467, 1687, -940
-47.72, -27.66, -10760, -6750, 7094 , 2109, 1699, -1076
-46.88, -27.64, -10390, -6604, 7156 , 1788, 1832, -1167
-46.29, -27.67, -10160, -6526, 7202 , 1358, 2028, -1324
-46.12, -26.68, -10004, -6232, 7340 , 960, 2316, -1531
-45.77, -26.89, -9770, -6166, 7250 , 711, 2410, -1648
-45.49, -26.48, -9766, -6106, 7418 , 474, 2394, -1729
-45.76, -26.02, -10104, -6186, 7664 , 261, 2189, -1832
-47.70, -25.98, -11240, -6656, 7776 , 81, 2157, -2268
-47.19, -25.24, -11116, -6460, 8030 , -168, 2087, -2543
-46.41, -26.54, -11186, -6900, 8120 , -410, 2263, -2694
-45.56, -27.41, -11144, -7184, 8246 , -715, 2544, -2870
-45.03, -28.14, -11090, -7394, 8264 , -1109, 2796, -3045
-44.52, -29.33, -10842, -7574, 8026 , -1447, 3064, -3143
-44.63, -30.31, -10718, -7698, 7668 , -1785, 3329, -3293
-45.00, -30.76, -10728, -7758, 7422 , -2250, 3583, -3459
-46.51, -29.74, -11070, -7568, 7292 , -2830, 3943, -3733
-48.69, -29.72, -11394, -7520, 6626 , -3494, 4057, -4033
-50.18, -30.46, -11830, -7808, 6042 , -3828, 3915, -4318
-49.40, -32.14, -11904, -8340, 5894 , -3857, 3080, -4622
-46.67, -33.48, -11634, -8822, 6542 , -3697, 2021, -4740
-44.03, -34.19, -11446, -9254, 7398 , -3583, 1056, -4773
-42.91, -34.55, -11540, -9612, 7872 , -3511, 664, -4742
-42.41, -34.81, -11782, -9972, 8194 , -3495, 716, -4631
-43.08, -35.38, -12246, -10382, 8000 , -3543, 958, -4472
-43.14, -36.56, -12548, -10930, 7752 , -3597, 1264, -4221
-42.09, -38.20, -12572, -11598, 7712 , -3574, 1695, -3898
-40.25, -39.60, -12254, -12090, 7978 , -3618, 2065, -3419
-38.57, -40.79, -11950, -12522, 8254 , -3691, 2396, -2926
-37.69, -41.44, -11540, -12494, 8206 , -3746, 2700, -2467
-37.21, -41.25, -11254, -12272, 8330 , -3931, 2865, -2081
-38.43, -39.42, -11222, -11464, 8300 , -4243, 2859, -1931
-40.84, -37.33, -11484, -10650, 7960 , -4488, 2658, -2093
-43.73, -34.81, -11932, -9852, 7664 , -4417, 2429, -2565
-44.54, -33.26, -12036, -9410, 7826 , -4047, 2374, -3215
-43.95, -33.24, -11914, -9408, 8028 , -3453, 2653, -4103
-42.45, -34.22, -11474, -9560, 8136 , -2987, 3234, -4935
-40.64, -35.93, -11094, -9996, 8212 , -2584, 3818, -5863
-38.79, -37.93, -10678, -10478, 8186 , -2096, 4460, -6541
-36.94, -39.39, -10354, -10934, 8386 , -1787, 5367, -7095
-35.71, -40.91, -10150, -11388, 8364 , -1961, 6429, -7594
-35.08, -43.05, -10080, -11972, 7934 , -2351, 7806, -7968
-34.84, -45.26, -9994, -12426, 7214 , -2661, 9088, -8375
-33.62, -47.71, -9834, -13138, 6810 , -2705, 10417, -8650
-32.73, -48.35, -9768, -13500, 6998 , -2803, 11725, -8850
-32.11, -49.03, -9766, -13876, 7074 , -3354, 12601, -8967
-33.25, -50.83, -10070, -14240, 5780 , -3963, 13301, -8850
-34.32, -52.66, -10626, -14984, 4246 , -4389, 13410, -8354
-34.83, -53.59, -11310, -15936, 3246 , -4453, 12533, -7706
-35.71, -52.90, -12008, -16412, 3182 , -4461, 11198, -6983
-36.80, -51.96, -12640, -16620, 3100 , -4353, 9882, -6683
-37.11, -51.06, -12772, -16466, 3766 , -3860, 9317, -6952
-37.33, -48.70, -12554, -15554, 5420 , -3490, 8969, -7546
-37.78, -46.82, -12022, -14312, 6008 , -3725, 8701, -8314
-39.45, -45.71, -11532, -12990, 5282 , -4165, 8258, -8842
