Pitch,Roll,AccelerometerX,AccelerometerY,AccelerometerZ,GyroscopeX,GyroscopeY,GyroscopeZ
-31.89, -53.27, -10744, -16302, 5726 , -2688, -6917, 9311
-31.68, -54.37, -10154, -15718, 4904 , -2934, -7069, 9255
-30.55, -55.11, -9390, -15156, 4874 , -3124, -7243, 9191
-30.78, -53.96, -9154, -14466, 5216 , -3472, -7663, 9071
-30.77, -53.71, -8962, -14122, 5236 , -3612, -8461, 8848
-30.22, -54.41, -8586, -13874, 5010 , -3576, -8904, 8526
-30.46, -54.30, -8324, -13336, 4770 , -3550, -8562, 8255
-30.35, -54.92, -8028, -13006, 4374 , -3616, -7874, 7783
-30.16, -55.09, -7746, -12644, 4244 , -3644, -7216, 7264
-29.33, -55.84, -7232, -12220, 4072 , -3574, -6993, 6572
-28.66, -55.97, -6772, -11702, 4086 , -3467, -6893, 5984
-27.53, -55.79, -6358, -11376, 4418 , -3417, -6691, 5470
-26.73, -54.94, -6174, -11238, 4920 , -3549, -6439, 4921
-27.01, -53.37, -6308, -11148, 5388 , -3791, -6175, 4464
-27.91, -52.13, -6646, -11210, 5654 , -4181, -5973, 3820
-28.74, -52.00, -6894, -11300, 5528 , -4485, -5554, 3237
-29.56, -52.24, -7138, -11438, 5264 , -4770, -5108, 2548
-29.54, -52.81, -7200, -11634, 5122 , -5037, -4781, 2021
-29.19, -53.59, -7078, -11682, 4930 , -5213, -4607, 1601
-29.40, -53.17, -7174, -11700, 5044 , -5461, -4612, 1229
-29.96, -53.27, -7368, -11826, 4872 , -5697, -4688, 919
-31.37, -52.57, -7698, -11744, 4658 , -5932, -4612, 557
-32.60, -51.66, -8008, -11658, 4586 , -6295, -4541, 180
-33.56, -50.78, -8158, -11434, 4546 , -6692, -4531, -177
-33.62, -50.69, -7990, -11168, 4462 , -7140, -4551, -610
-33.39, -51.08, -7692, -10874, 4252 , -7578, -4476, -911
-33.21, -51.39, -7412, -10576, 4068 , -7845, -4357, -1226
-33.21, -50.74, -7386, -10442, 4290 , -8083, -4298, -1589
-32.64, -50.24, -7254, -10340, 4640 , -8333, -4100, -1944
-31.48, -51.59, -6836, -10258, 4420 , -8615, -3555, -2393
-30.86, -53.27, -6596, -10308, 3974 , -8949, -2893, -2827
-29.60, -54.98, -6288, -10426, 3734 , -9139, -2349, -3155
-28.06, -55.98, -5952, -10490, 3850 , -9312, -2176, -3499
-27.25, -55.70, -5868, -10588, 4222 , -9407, -2085, -3699
-26.85, -55.13, -5874, -10672, 4574 , -9548, -2122, -3853
-27.22, -55.01, -5962, -10678, 4520 , -9581, -2129, -3893
-28.76, -55.09, -6222, -10608, 4024 , -9499, -2028, -3913
-31.39, -54.28, -6754, -10530, 3440 , -9248, -1913, -3919
-35.73, -51.33, -7780, -10402, 2986 , -8949, -2157, -4095
-38.80, -48.91, -8636, -10388, 2760 , -8603, -2827, -4355
-39.34, -48.68, -8870, -10510, 2612 , -8371, -3986, -4622
-38.50, -49.64, -8866, -10852, 2570 , -8184, -5227, -4804
-37.20, -51.21, -8880, -11448, 2442 , -8026, -6826, -4923
-35.63, -52.58, -8852, -12070, 2660 , -7806, -8099, -5117
-32.77, -54.74, -8452, -12752, 3164 , -7732, -9269, -5276
-28.38, -57.55, -7464, -13252, 3930 , -7762, -9927, -5340
-24.57, -59.24, -6564, -13566, 4720 , -7972, -10264, -5242
-21.96, -58.33, -6018, -13696, 5946 , -8275, -10321, -5096
-21.14, -58.19, -5770, -13600, 6166 , -8752, -10128, -4928
-21.47, -60.06, -5736, -13582, 5334 , -9193, -9551, -4816
-22.66, -61.74, -5936, -13572, 4256 , -9495, -8987, -4744
-24.58, -62.37, -6448, -13734, 3204 , -9483, -8350, -4746
-25.72, -63.16, -6714, -13806, 1968 , -9000, -7685, -4748
-25.23, -64.48, -6556, -13884, 1044 , -8327, -6610, -4644
-23.59, -66.34, -6038, -13822, 576 , -7544, -5458, -4367
-22.07, -67.79, -5510, -13582, 708 , -6686, -4345, -4060
-20.02, -69.29, -4884, -13348, 1310 , -6137, -3333, -3700
-18.73, -69.22, -4466, -13004, 2118 , -5625, -2741, -3368
-19.25, -66.50, -4484, -12476, 3070 , -5428, -2171, -3173
-20.38, -62.05, -4734, -12008, 4278 , -5402, -1735, -3082
-22.45, -57.80, -5232, -11596, 5108 , -5609, -1278, -3125
-24.30, -57.57, -5664, -11620, 4748 , -5801, -1032, -3262
-24.50, -59.22, -5746, -11906, 4170 , -5798, -1081, -3380
-23.59, -61.30, -5700, -12496, 3798 , -5596, -1406, -3375
-23.12, -62.63, -5856, -13248, 3590 , -5204, -1752, -3174
-21.67, -64.96, -5702, -13994, 3216 , -4667, -1822, -2865
-20.63, -66.78, -5580, -14558, 2830 , -3871, -1580, -2302
-19.84, -67.33, -5550, -15090, 3012 , -3237, -1228, -1778
-19.86, -67.03, -5598, -15178, 3194 , -2721, -1012, -1192
-20.43, -65.62, -5698, -14868, 3618 , -2268, -883, -759
-20.73, -63.41, -5688, -14370, 4420 , -2121, -769, -427
-21.15, -60.38, -5666, -13652, 5318 , -2337, -573, -167
-22.51, -58.18, -5696, -12644, 5410 , -2855, -43, -13
-25.22, -60.71, -5908, -12096, 3356 , -3408, 954, 15
-27.40, -61.32, -6220, -11858, 1868 , -3694, 1489, -74
-29.10, -60.34, -6550, -11706, 1280 , -3695, 1352, -207
-28.90, -61.04, -6376, -11546, 530 , -3443, 1275, -345
-29.05, -60.97, -6230, -11218, 252 , -2982, 1792, -491
-29.91, -60.02, -6374, -11074, 534 , -2589, 2842, -732
-31.41, -58.42, -6698, -10950, 740 , -2549, 4013, -1187
-31.24, -57.06, -6882, -11138, 2196 , -2778, 4061, -1916
-29.61, -53.98, -6906, -11306, 4476 , -3604, 2905, -2651
-28.09, -50.78, -6908, -11366, 6206 , -4719, 1149, -3432
-27.17, -49.28, -7054, -11708, 7212 , -6291, -719, -4336
-28.35, -55.29, -7508, -13000, 4990 , -7320, -3387, -4940
-28.68, -58.89, -8142, -14528, 3280 , -7283, -6348, -5111
-24.96, -64.61, -7616, -16308, 1442 , -6225, -8333, -4625
-20.51, -69.47, -6660, -17806, -518 , -5008, -6699, -3735
-19.98, -69.25, -7154, -19582, 2020 , -4504, -4506, -2804
-21.33, -64.78, -8734, -21726, 5358 , -5166, -5260, -2554
-20.80, -66.04, -8948, -23032, 5002 , -5761, -8783, -2735
-14.92, -73.47, -6116, -22786, 2920 , -5694, -11429, -2764
-3.82, -86.08, -1412, -21166, 392 , -5444, -9905, -2210
1.12, -83.68, 362, -18456, -2026 , -4578, -5887, -1306
-3.00, -80.81, -858, -16200, -2490 , -3568, -829, -429
-15.76, -73.91, -4166, -14742, -904 , -3080, 2160, 77
-24.55, -65.02, -6742, -14714, 1296 , -3342, 3225, -134
-24.45, -63.54, -7654, -16562, 3088 , -4031, 2275, -697
