Pitch,Roll,AccelerometerX,AccelerometerY,AccelerometerZ,GyroscopeX,GyroscopeY,GyroscopeZ
-7.63, -79.76, -2354, -17464, -2118 , 7037, 17010, -2294
-7.38, -80.05, -2264, -17368, -2056 , 6997, 16161, -2005
-6.30, -81.70, -1878, -16954, -1628 , 6751, 15444, -1615
-5.29, -83.51, -1542, -16618, -1116 , 6452, 14860, -1162
-4.75, -84.83, -1362, -16402, -622 , 5999, 14540, -686
-5.79, -84.21, -1632, -16114, -218 , 5544, 14283, -419
-7.23, -82.75, -2036, -16062, 278 , 5052, 13997, -328
-8.72, -81.05, -2466, -16070, 622 , 4506, 13666, -459
-8.47, -81.04, -2410, -16174, 868 , 4087, 13367, -679
-6.54, -82.51, -1868, -16272, 1070 , 3742, 13258, -937
-3.08, -84.87, -894, -16556, 1202 , 3434, 13289, -1176
-0.16, -86.63, -48, -16870, 1006 , 3399, 13444, -1455
2.41, -86.33, 722, -17130, 844 , 3667, 13562, -1834
5.11, -83.96, 1542, -17234, 1000 , 4210, 13703, -2286
7.39, -81.34, 2246, -17268, 1394 , 4723, 14014, -2589
8.59, -79.18, 2596, -17070, 1994 , 5094, 14638, -2860
8.41, -78.86, 2464, -16540, 2150 , 5421, 15501, -3125
7.02, -79.70, 2006, -16146, 2158 , 5663, 16616, -3489
4.94, -81.50, 1368, -15702, 1922 , 5995, 17526, -4034
3.44, -82.63, 930, -15384, 1772 , 6304, 18444, -4564
1.74, -82.39, 462, -15116, 1978 , 6556, 19050, -5208
-0.36, -82.04, -96, -14976, 2104 , 6673, 19549, -5798
-1.74, -81.00, -458, -14906, 2326 , 6663, 20016, -6338
-3.17, -79.78, -836, -14878, 2560 , 6459, 20285, -6972
-3.67, -78.99, -966, -14832, 2732 , 6084, 20402, -7413
-3.56, -77.88, -948, -14914, 3070 , 5666, 20289, -7781
-3.48, -76.80, -930, -14930, 3386 , 5084, 19939, -8022
-3.56, -76.07, -954, -14934, 3590 , 4607, 19493, -8145
-3.28, -75.48, -876, -14826, 3748 , 4148, 19014, -8158
-2.96, -75.08, -788, -14764, 3864 , 3626, 18694, -8002
-3.04, -74.97, -802, -14604, 3850 , 3188, 18435, -7732
-3.35, -74.51, -880, -14498, 3932 , 2806, 18323, -7295
-3.34, -74.17, -876, -14476, 4020 , 2310, 18250, -6849
-3.90, -73.20, -1042, -14676, 4318 , 1852, 17986, -6475
-4.75, -72.78, -1296, -14964, 4464 , 1384, 17497, -6088
-4.98, -71.67, -1394, -15260, 4870 , 833, 16840, -5814
-4.80, -69.83, -1380, -15470, 5524 , 366, 16017, -5551
-3.97, -69.99, -1156, -15702, 5610 , -174, 15376, -5233
-2.81, -71.67, -822, -15926, 5222 , -577, 14800, -4913
-2.16, -74.47, -624, -15984, 4408 , -862, 14390, -4599
-1.17, -76.40, -336, -15974, 3860 , -1000, 14144, -4256
-0.88, -76.96, -252, -15960, 3698 , -1024, 14089, -4041
-0.45, -77.00, -128, -15768, 3648 , -986, 14155, -3879
0.59, -76.32, 166, -15554, 3794 , -968, 14258, -3789
1.69, -75.36, 466, -15304, 3982 , -918, 14352, -3694
2.78, -73.93, 762, -15110, 4296 , -901, 14307, -3667
3.76, -73.26, 1024, -14942, 4386 , -854, 14252, -3654
4.31, -72.50, 1176, -14934, 4570 , -741, 14249, -3683
4.53, -71.36, 1254, -15036, 4926 , -630, 14293, -3713
3.96, -70.74, 1126, -15380, 5266 , -572, 14559, -3698
3.62, -69.82, 1048, -15604, 5650 , -670, 15176, -3635
3.12, -69.11, 916, -15724, 5942 , -1030, 15879, -3449
1.96, -69.39, 574, -15716, 5894 , -1751, 16478, -3217
0.71, -70.60, 202, -15482, 5458 , -2536, 16713, -2926
