Pitch,Roll,AccelerometerX,AccelerometerY,AccelerometerZ,GyroscopeX,GyroscopeY,GyroscopeZ
-10.40, -78.02, -3006, -16292, -1732 , -2226, -11794, -2196
-10.13, -77.11, -2928, -16228, -2302 , -1897, -12058, -2180
-10.19, -76.90, -2990, -16470, -2416 , -1555, -12099, -2158
-10.05, -77.00, -2998, -16748, -2462 , -1330, -12107, -2162
-9.96, -76.39, -3038, -17076, -2820 , -1153, -12132, -2174
-9.10, -76.28, -2800, -17200, -3148 , -897, -12328, -2220
-8.37, -76.70, -2564, -17154, -3156 , -568, -12416, -2214
-7.83, -77.95, -2370, -17026, -2770 , -304, -12681, -2199
-6.92, -80.44, -2066, -16912, -1980 , -123, -12743, -2105
-5.28, -82.87, -1576, -16992, -1446 , -92, -12246, -1969
-3.21, -83.10, -960, -17034, -1838 , -78, -12080, -1682
-3.15, -81.62, -944, -16976, -2328 , 46, -12507, -1491
-4.04, -80.01, -1206, -16878, -2732 , 182, -12870, -1478
-5.82, -78.87, -1732, -16770, -2824 , 309, -12991, -1645
-6.58, -79.07, -1932, -16560, -2564 , 422, -13022, -1786
-6.22, -79.83, -1810, -16440, -2344 , 442, -12995, -1859
-5.24, -81.25, -1524, -16494, -2046 , 362, -12895, -1750
-4.85, -81.70, -1412, -16548, -1974 , 289, -12813, -1584
-4.98, -81.73, -1456, -16618, -1942 , 262, -12884, -1431
-4.74, -81.97, -1398, -16768, -1924 , 379, -13096, -1365
-3.83, -83.58, -1132, -16854, -1538 , 381, -13309, -1290
-3.66, -82.04, -1114, -17310, -2164 , 640, -13645, -1305
-2.88, -83.50, -880, -17400, -1792 , 1264, -13894, -1335
-0.62, -86.97, -186, -17164, -902 , 1585, -13682, -1198
0.64, -87.82, 190, -16968, -632 , 1669, -13335, -967
1.51, -87.72, 442, -16722, -514 , 1730, -13129, -791
3.50, -86.27, 1018, -16660, -416 , 1782, -13111, -609
5.90, -84.12, 1726, -16716, 154 , 1801, -13085, -292
7.17, -82.43, 2124, -16884, 764 , 1616, -12869, 60
8.17, -80.86, 2456, -17074, 1256 , 1380, -12399, 418
8.13, -80.87, 2456, -17156, 1278 , 1206, -11949, 870
7.65, -81.81, 2284, -16996, 912 , 1164, -11302, 1252
6.76, -83.18, 2000, -16866, 342 , 1234, -10957, 1607
5.02, -85.01, 1478, -16832, -98 , 1367, -10902, 2022
3.66, -85.98, 1070, -16726, -516 , 1575, -11013, 2299
2.52, -85.25, 732, -16614, -1184 , 1846, -11337, 2558
1.92, -82.61, 564, -16666, -2100 , 2334, -11706, 2905
1.13, -80.85, 338, -16874, -2710 , 3060, -12084, 3169
-0.26, -79.13, -78, -16922, -3262 , 3779, -12118, 3373
-2.19, -77.42, -660, -16890, -3722 , 4583, -12472, 3498
-3.10, -76.04, -932, -16738, -4068 , 5695, -12785, 3539
-2.70, -76.57, -804, -16636, -3902 , 6774, -13204, 3639
-0.98, -79.41, -286, -16466, -3078 , 7900, -13623, 3850
0.97, -84.08, 278, -16374, -1686 , 8598, -14082, 4120
2.86, -87.19, 820, -16420, -8 , 8974, -14232, 4494
3.13, -84.40, 906, -16536, 1358 , 9029, -14058, 4764
2.67, -81.13, 804, -17074, 2554 , 8916, -13543, 4960
1.52, -78.10, 476, -17600, 3690 , 8694, -13125, 5072
0.83, -75.56, 272, -18200, 4690 , 8406, -12823, 5098
