Pitch,Roll,AccelerometerX,AccelerometerY,AccelerometerZ,GyroscopeX,GyroscopeY,GyroscopeZ
-7.83, -77.31, -2520, -18046, -3206 , 3992, 3829, 1037
-9.02, -77.55, -2742, -17086, -2610 , 4917, 3009, 1061
-10.14, -78.58, -2894, -16112, -1514 , 5571, 2305, 1125
-11.92, -78.01, -3204, -15174, -434 , 5948, 1600, 1173
-13.46, -76.45, -3512, -14670, 480 , 5979, 668, 1174
-14.25, -75.31, -3670, -14422, 948 , 5850, -36, 1180
-13.40, -75.69, -3452, -14436, 1308 , 5629, -502, 1130
-12.21, -75.87, -3188, -14624, 1862 , 5350, -577, 1082
-9.94, -76.43, -2630, -14810, 2436 , 4946, -319, 1009
-7.69, -76.70, -2054, -14948, 2890 , 4394, 182, 955
-6.40, -76.48, -1726, -15066, 3196 , 3792, 1201, 866
-4.00, -76.83, -1096, -15312, 3424 , 3136, 2365, 718
-2.04, -77.20, -566, -15516, 3490 , 2316, 3653, 541
0.09, -78.56, 26, -15970, 3244 , 1743, 4858, 298
2.25, -79.05, 652, -16278, 3094 , 1260, 5984, 25
3.93, -78.78, 1152, -16506, 3078 , 856, 6748, -263
5.65, -78.50, 1658, -16510, 2936 , 444, 7494, -627
6.37, -78.50, 1840, -16256, 2762 , 175, 8250, -1008
5.60, -80.03, 1574, -15904, 2324 , 111, 8971, -1439
3.52, -82.68, 976, -15782, 1790 , 332, 9441, -2052
1.08, -85.23, 296, -15722, 1290 , 954, 9862, -2610
-0.78, -85.32, -212, -15628, 1274 , 1604, 10053, -3059
-1.76, -84.08, -480, -15560, 1552 , 2324, 9935, -3278
-3.71, -81.68, -1014, -15516, 2044 , 3033, 9812, -3291
-5.64, -78.85, -1526, -15228, 2598 , 3310, 9853, -3211
-7.46, -75.06, -1992, -14828, 3430 , 3134, 9890, -3070
-9.71, -72.72, -2530, -14332, 3682 , 2308, 10006, -2912
-10.99, -72.33, -2774, -13866, 3450 , 1263, 10215, -2771
-12.81, -72.60, -3138, -13510, 2858 , -108, 10420, -2621
-13.47, -73.25, -3236, -13308, 2376 , -1257, 10528, -2529
-14.24, -73.46, -3392, -13224, 1998 , -2345, 10308, -2440
-14.71, -73.57, -3508, -13256, 1746 , -3461, 9745, -2462
-14.22, -74.10, -3378, -13228, 1692 , -4363, 8646, -2569
-13.31, -74.84, -3142, -13178, 1716 , -5281, 7595, -2694
-11.70, -75.92, -2790, -13344, 1864 , -5917, 6652, -2856
-8.60, -77.85, -2100, -13734, 2096 , -6465, 6142, -3007
-6.49, -80.46, -1680, -14660, 1816 , -6644, 5761, -3071
-5.83, -82.29, -1602, -15646, 1402 , -6496, 5331, -3147
-5.86, -83.05, -1718, -16710, 1120 , -5961, 4811, -3275
-5.33, -83.66, -1618, -17308, 1062 , -5288, 4470, -3390
-3.78, -84.57, -1174, -17752, 1230 , -4514, 4613, -3494
-1.37, -85.25, -430, -17894, 1436 , -3902, 5311, -3412
0.97, -83.75, 308, -18024, 1964 , -3480, 6056, -3145
0.20, -82.02, 66, -18320, 2582 , -3307, 6408, -2715
-2.26, -80.76, -762, -19078, 3024 , -3499, 6145, -2390
-5.37, -79.92, -1898, -19976, 3020 , -3905, 5272, -2164
-9.61, -77.87, -3602, -21094, 2778 , -4376, 4187, -2081
-12.13, -76.87, -4808, -22298, 2026 , -4530, 2825, -2185
-13.21, -76.53, -5320, -22646, 1134 , -4348, 2158, -2334
-12.19, -77.75, -4686, -21698, 610 , -3665, 1827, -2279
-9.33, -80.41, -3284, -19978, 846 , -2733, 1476, -1956
-3.67, -83.42, -1160, -18004, 1738 , -1624, 1280, -1184
-0.38, -80.51, -108, -16002, 2684 , -954, 1429, -413
0.69, -77.40, 182, -14730, 3298 , -674, 1502, 283
0.75, -78.17, 190, -14248, 2988 , -707, 1451, 942
0.19, -82.71, 48, -14416, 1854 , -862, 1303, 1227
-0.91, -88.80, -238, -14920, 222 , -775, 1014, 1183
-1.42, -83.32, -384, -15412, -1776 , -175, 511, 912
-2.20, -79.17, -614, -15722, -2956 , 687, 277, 469
-2.21, -79.89, -628, -16050, -2804 , 1571, -107, -94
-0.77, -84.38, -218, -16192, -1590 , 2231, -473, -451
1.49, -88.54, 418, -16116, -70 , 2205, -743, -545
3.83, -83.46, 1084, -16142, 1514 , 1557, -862, -436
5.33, -79.44, 1526, -16168, 2612 , 504, -900, -211
5.63, -79.35, 1620, -16236, 2602 , -589, -943, 83
5.19, -81.55, 1500, -16400, 1936 , -1449, -854, 347
4.59, -84.03, 1336, -16598, 1126 , -1745, -474, 603
2.84, -86.93, 834, -16840, 378 , -1679, 398, 811
1.20, -88.82, 360, -17154, -72 , -1522, 1355, 978
-0.79, -88.35, -238, -17246, -452 , -1265, 2239, 1091
-1.56, -87.00, -474, -17354, -792 , -932, 2736, 1131
-2.04, -86.91, -616, -17272, -716 , -500, 2727, 1049
-1.44, -87.95, -432, -17134, -452 , -40, 2374, 899
-0.79, -88.42, -234, -17042, 424 , 327, 2047, 692
-0.78, -86.98, -230, -16828, 870 , 512, 1823, 470
-1.40, -85.43, -406, -16586, 1274 , 471, 1660, 141
-2.35, -84.53, -676, -16398, 1432 , 259, 1445, -156
-2.50, -84.71, -714, -16332, 1346 , 74, 1133, -419
-2.06, -85.59, -588, -16354, 1130 , -87, 888, -623
-1.42, -87.42, -402, -16246, 628 , -146, 824, -750
-0.32, -89.45, -92, -16372, 142 , 99, 348, 219
