Pitch,Roll,AccelerometerX,AccelerometerY,AccelerometerZ,GyroscopeX,GyroscopeY,GyroscopeZ
7.96,-77.61,2320,-16362,-2760,351,259,-604
7.94,-77.73,2326,-16468,-2738,339,387,-581
7.16,-78.38,2102,-16520,-2684,327,493,-540
6.89,-78.33,2026,-16546,-2768,333,533,-491
6.09,-78.72,1802,-16664,-2806,342,532,-444
5.82,-79,1728,-16738,-2772,339,530,-399
5.17,-79.63,1540,-16814,-2678,342,497,-356
4.97,-79.49,1478,-16778,-2752,380,458,-302
4.52,-79.81,1334,-16672,-2698,418,382,-251
4.19,-80.22,1232,-16608,-2596,432,301,-204
3.94,-79.96,1162,-16646,-2722,455,226,-138
4.11,-79.81,1208,-16596,-2742,486,151,-70
4.15,-79.57,1222,-16604,-2816,535,96,13
4,-79.88,1180,-16672,-2744,603,-8,120
3.79,-79.97,1116,-16646,-2738,675,-157,235
3.96,-80.27,1168,-16670,-2622,764,-304,353
4,-80.55,1184,-16764,-2540,837,-439,510
3.93,-80.38,1174,-16892,-2624,962,-541,689
3.7,-80.69,1108,-16928,-2558,1131,-627,895
3.89,-80.68,1160,-16900,-2532,1309,-631,1136
3.87,-80.85,1156,-16930,-2484,1660,-662,1364
4.44,-81.45,1334,-17060,-2206,1988,-690,1601
4.58,-81.39,1374,-17012,-2194,2258,-681,1867
4.95,-81.03,1478,-16938,-2244,2570,-664,2114
5.11,-80.52,1532,-16966,-2398,2859,-654,2383
4.98,-80.18,1490,-16912,-2534,3161,-629,2691
4.93,-80.2,1468,-16828,-2524,3495,-562,2973
4.83,-80.46,1432,-16788,-2446,3735,-472,3258
5.2,-80.64,1542,-16784,-2312,3919,-418,3613
5.02,-81.12,1484,-16770,-2174,4150,-408,3930
5.2,-81.31,1554,-16946,-2086,4378,-405,4268
4.96,-81.82,1488,-17052,-1964,4634,-388,4588
4.9,-82.45,1472,-17084,-1736,4940,-426,4971
4.65,-83.35,1396,-17110,-1442,5241,-636,5286
4.49,-84.33,1362,-17302,-1070,5536,-925,5643
3.91,-84.98,1212,-17700,-996,5938,-1173,6034
3.78,-84.79,1180,-17818,-1136,6353,-1318,6329
3.76,-84.56,1180,-17916,-1250,6870,-1458,6662
3.62,-85.34,1126,-17804,-936,7456,-1607,7096
3.91,-85.99,1192,-17432,-330,7808,-1629,7521
4,-85.93,1214,-17382,-300,8060,-1591,7959
3.49,-86.36,1064,-17444,-358,8253,-1742,8455
3.76,-85.92,1176,-17886,-532,8566,-2060,8868
3.72,-85.81,1178,-18118,-638,8906,-2544,9308
2.84,-86.79,912,-18362,-510,9343,-2857,9717
1.53,-88.02,500,-18710,-434,9911,-3119,9963
0.5,-89.22,164,-18912,-216,10382,-3345,10117
-0.23,-89.78,-76,-18744,-44,10780,-3485,10258
-0.07,-89.5,-22,-18518,176,11221,-3454,10441
-0.74,-88.56,-234,-18036,404,11499,-3131,10557
-0.12,-88.48,-36,-17634,480,11727,-2284,10632
1.33,-88.02,400,-17214,460,11805,-1357,10707
1.61,-87.69,474,-16830,506,11835,-815,10725
