Deviazione_Standard_Pitch,Deviazione_Standard_Roll,Deviazione_Standard_AccelerometerX,Deviazione_Standard_AccelerometerY,Deviazione_Standard_AccelerometerZ,Deviazione_Standard_GyroscopeX,Deviazione_Standard_GyroscopeY,Deviazione_Standard_GyroscopeZ,Massima_Ampiezza_Pitch,Massima_Ampiezza_Roll,Massima_Ampiezza_AccelerometerX,Massima_Ampiezza_AccelerometerY,Massima_Ampiezza_AccelerometerZ,Massima_Ampiezza_GyroscopeX,Massima_Ampiezza_GyroscopeY,Massima_Ampiezza_GyroscopeZ,Minima_Ampiezza_Pitch,Minima_Ampiezza_Roll,Minima_Ampiezza_AccelerometerX,Minima_Ampiezza_AccelerometerY,Minima_Ampiezza_AccelerometerZ,Minima_Ampiezza_GyroscopeX,Minima_Ampiezza_GyroscopeY,Minima_Ampiezza_GyroscopeZ,Ampiezza_Media_Pitch,Ampiezza_Media_Roll,Ampiezza_Media_AccelerometerX,Ampiezza_Media_AccelerometerY,Ampiezza_Media_AccelerometerZ,Ampiezza_Media_GyroscopeX,Ampiezza_Media_GyroscopeY,Ampiezza_Media_GyroscopeZ,TF1,TF2,TF3,TF4,TF5,TF6,rappA/G1,rappA/G2,rappA/G3,Label
9.549671276933434,7.89502645283439,3346.4778690648327,4529.535196671889,3737.167029036109,7246.032634004992,6283.171099620839,8745.626049367585,20.99,-48.41,7434.0,-7938.0,12626.0,18532.0,12840.0,18237.0,-28.63,-87.98,-11938.0,-30752.0,-8046.0,-12168.0,-15153.0,-14531.0,-0.9219000000000002,-75.87015,-388.65,-16472.26,-594.71,-227.96,-132.115,1294.14,540.0000000000001,-20054.0,-1166.000000000001,10447.999999999998,-7380.999999999997,18107.0,1.7049043691875767,124.68122469061043,-0.4595406988424745,3
10.750152172698808,13.298182841819868,3335.386974753722,5880.327613330784,4294.313706642224,8887.99080075732,4883.405116374039,9486.036748926546,51.01,-2.01,9016.0,-260.0,12152.0,21975.0,9072.0,19581.0,-28.94,-89.43,-9412.0,-32768.0,-11262.0,-13106.0,-9688.0,-13728.0,1.81465,-73.9838,471.8,-16761.79,-799.8,995.695,-218.205,1498.655,-3288.0,-21912.0,-10258.000000000002,3688.000000000001,-2429.9999999999995,1644.000000000001,0.4738398806863547,76.81670905799592,-0.5336785317501359,3
8.740318462972093,10.353382530682094,2473.951319662596,2366.4851411357054,3008.876181446552,5497.744716957964,4028.1288140634783,4873.002263706168,13.71,-48.66,5062.0,-11170.0,8410.0,15527.0,12196.0,10539.0,-28.48,-89.52,-7592.0,-22008.0,-5138.0,-8062.0,-8124.0,-5755.0,-8.343,-75.08364999999999,-2365.94,-15956.58,2139.21,-260.705,480.895,432.865,-894.0,-16296.0,-530.0000000000003,-2781.999999999998,6668.0,-2635.0,9.07516158109741,-33.18100624876532,4.9419796010303445,3
7.9621260447989854,9.486701629996746,2314.7049325179905,2790.2678567949915,2896.323735757376,5541.563206148487,4183.227155744449,4915.925487511872,9.16,-51.08,3118.0,-9858.0,8334.0,16382.0,12680.0,13114.0,-24.71,-89.08,-7798.0,-24384.0,-2948.0,-12639.0,-9023.0,-6579.0,-9.48395,-74.02585,-2736.7,-15908.53,2307.44,-172.69,-101.525,714.365,-831.9999999999997,-16513.999999999996,-236.00000000000057,-1519.0000000000002,1438.999999999999,-1799.999999999999,15.847472349296426,156.69569071657227,3.230057463621538,3
8.733796402222655,10.47142060119042,2523.167693186424,2601.64280869225,3239.277971521419,6320.182462985315,4459.647636654221,5357.005545795939,10.56,-49.78,3686.0,-10804.0,8040.0,19325.0,12658.0,13563.0,-29.01,-89.36,-8942.0,-23940.0,-3568.0,-11814.0,-10955.0,-6657.0,-10.033449999999998,-73.8428,-2907.59,-15879.15,1846.11,-314.92,360.61,833.88,-2470.0000000000005,-15866.000000000002,-1266.0,-2114.999999999998,2469.0000000000005,-1494.0,9.232789279817096,-44.03413660186905,2.2138796949201325,3
11.504238759897309,10.784240071959092,3741.0569825026255,4729.95484350623,3802.139360106142,7464.663530804024,5877.8814838738745,7564.297210537588,27.63,-28.27,8692.0,-4862.0,9734.0,20534.0,14948.0,16553.0,-31.88,-89.36,-14032.0,-31072.0,-7030.0,-11182.0,-12108.0,-10576.0,-2.5360499999999995,-74.0668,-768.48,-16164.45,-71.57,-683.745,391.985,696.39,-1168.000000000001,-20504.0,-3208.0,-316.0000000000026,3371.0,269.00000000000045,1.123927780093456,-41.23741979922701,-0.1027728715231407,3
9.14150773001311,10.35725068763582,2562.769599182194,2554.5695464870782,2868.678779455534,5284.406434437231,2353.721947347888,7116.343000253803,13.03,-43.54,3472.0,-10582.0,7602.0,13294.0,6057.0,17082.0,-35.5,-88.68,-8950.0,-25752.0,-3118.0,-7633.0,-4016.0,-10591.0,-11.1018,-74.21655000000001,-3202.04,-15907.8,1435.9,-285.25,509.86,507.535,-8768.000000000002,-10715.999999999996,6481.999999999997,-3056.0,-3674.000000000001,-7863.0,11.22538124452235,-31.20032950221629,2.829164491118839,3
11.475538806172011,10.124732886233984,3724.353363441618,4937.595380812721,4247.769758734115,7528.966011639455,6507.016842742431,9830.941458179155,32.75,-41.83,12972.0,-5826.0,15630.0,20437.0,12116.0,22303.0,-30.35,-87.14,-9916.0,-31980.0,-11072.0,-12109.0,-15608.0,-15574.0,0.8707500000000001,-73.93475000000001,248.21,-16476.69,-614.42,-1113.54,975.815,-393.625,855.9999999999995,-15982.0,-2381.9999999999995,-7873.000000000001,11517.0,-7058.0,-0.2229017368033479,-16.885055056542477,1.5609272785011117,3
7.488485998534768,9.522518249341674,2154.815883797344,2082.689621691506,2920.175529934483,5553.722338093904,2897.745682734951,4398.570074912936,9.64,-51.69,3008.0,-11316.0,8168.0,16532.0,9923.0,13197.0,-26.15,-89.65,-7956.0,-23344.0,-3454.0,-9569.0,-7435.0,-6250.0,-10.085749999999996,-75.7564,-2887.38,-16058.2,1263.6,-832.48,1449.28,-427.36,-2659.999999999998,-12703.999999999996,3938.0,-643.9999999999997,-3553.0,2879.0,3.4684076494330194,-11.08012254360786,-2.9567577686259825,3
14.843742462447173,16.123529025968732,4225.485464958182,5674.954267595157,3838.743652256385,6925.292527520673,6060.196512759824,8160.138252214312,73.49,55.18,11648.0,3764.0,10286.0,18244.0,16146.0,17253.0,-76.64,-88.54,-13764.0,-32768.0,-10270.0,-13745.0,-12472.0,-11196.0,0.8553999999999996,-72.7487,99.95,-16775.52,-680.42,-515.535,-69.84,641.285,-10734.0,-19086.000000000004,5470.0,-2997.0,-8565.0,4141.999999999999,-0.1938762644631305,240.19931271477665,-1.061025908917252,3
11.705524478384998,11.430274632236168,3625.863095919613,4750.203043732279,4276.697814445207,7709.634472755012,5829.694297800187,7470.237760807212,30.6,-20.01,10122.0,-3758.0,10364.0,21203.0,16377.0,16799.0,-25.98,-87.94,-10086.0,-32128.0,-10384.0,-16241.0,-12492.0,-10557.0,-2.24545,-72.75585000000001,-657.84,-16248.09,77.07,-764.245,239.835,620.695,-623.9999999999999,-17346.0,-3054.0,-1567.000000000001,3368.0000000000005,-1469.000000000001,0.8607710878056121,-67.74695102883231,0.1241672641152256,3
10.269254570056344,9.721955543792484,3402.839678339609,4265.206022888981,3741.1665402396943,7085.505180528165,5062.98402785418,7482.142396545653,28.57,-40.09,9168.0,-7248.0,10370.0,20260.0,14691.0,16045.0,-25.11,-88.01,-11562.0,-29266.0,-5636.0,-9393.0,-10396.0,-13062.0,-2.0926500000000003,-75.46005,-623.27,-16398.12,-42.56,-677.995,372.505,273.545,-1924.0,-19668.0,-2774.0000000000005,-494.999999999998,4263.0,291.99999999999943,0.9192840655167072,-44.02120776902324,-0.1555868321482754,3
9.73472346627392,10.730660049736692,2635.08560846125,2415.485938521684,2759.8569868817845,5330.966050909982,3429.8170416321555,7160.123936351912,15.42,-47.73,4552.0,-10496.0,6938.0,14482.0,6618.0,17124.0,-35.57,-89.03,-9622.0,-23426.0,-4574.0,-7499.0,-6928.0,-9578.0,-10.6218,-74.41165,-2935.37,-15791.32,1539.43,-431.185,178.375,531.2,-9398.0,-16129.999999999998,5149.999999999999,-6571.0,-1725.999999999999,486.9999999999992,6.807681157739717,-88.52877365101611,2.898023343373494,3
9.296720413659257,8.524611446368555,2993.27931769971,3303.3435380310134,3538.5221000955075,6829.63284064856,5997.092655241601,7131.017786998744,23.32,-48.53,6814.0,-10086.0,8930.0,18410.0,15794.0,16113.0,-24.33,-89.25,-9510.0,-27674.0,-7342.0,-10444.0,-13280.0,-8011.0,-1.26105,-76.3387,-393.54,-16589.68,-388.02,-743.425,778.105,723.07,-3982.000000000001,-11017.999999999996,4346.0,-1872.0,-4502.0,-4612.0,0.5293607290580759,-21.320618682568547,-0.5366285421881698,3
10.59743920475567,9.580790787852692,3383.121752518199,3903.068634668711,3757.84429805736,6896.973002044421,6226.88258282396,7391.871577555332,25.4,-40.61,7938.0,-7554.0,8894.0,17568.0,12993.0,16434.0,-27.14,-87.13,-11018.0,-28884.0,-8744.0,-11529.0,-13271.0,-8819.0,-2.6333,-74.7392,-750.54,-16293.63,10.98,-772.295,-238.385,926.945,-83.99999999999979,-17196.0,-3292.0000000000014,-1912.9999999999989,3513.0000000000014,-1991.9999999999984,0.9718307123573248,68.3500639721459,0.0118453629934893,3
12.035649738720624,10.06271003975674,3876.5323023361066,4949.866221795125,3857.709801027641,7186.499990794437,6994.246869760229,8224.087798324368,28.68,-30.14,10122.0,-3792.0,10130.0,22756.0,15891.0,19986.0,-38.44,-87.52,-11516.0,-28610.0,-8108.0,-12180.0,-16953.0,-11313.0,-1.5487,-73.87615,-543.32,-16267.62,-425.66,-694.77,158.785,807.105,-629.9999999999999,-10608.000000000004,1918.0,-788.0000000000011,-8039.000000000001,3432.999999999998,0.7820141917469091,-102.45060931448184,-0.5273911077245216,3
14.84948281555446,12.960224112364475,4136.8609172588485,5559.268953205121,4484.111056814856,7337.4907186316095,5868.509790894887,8032.804638554388,68.58,4.64,10792.0,700.0,9208.0,19902.0,14154.0,19678.0,-26.65,-87.29,-10790.0,-32768.0,-10694.0,-11017.0,-12913.0,-10494.0,-2.7691000000000003,-69.62505,-846.55,-15540.68,781.3,-278.565,-170.7,419.475,4016.000000000001,-13110.0,1482.000000000001,6764.0,-12913.0,8444.0,3.038967565918188,91.04089045108378,1.8625663031169912,3
15.884872866027264,14.277426235039176,4232.296727113029,6145.168649193867,4285.833936887064,7194.433396409816,7121.681294377997,8986.531396522152,79.71,-6.03,10608.0,-1096.0,12204.0,19767.0,17637.0,18409.0,-45.8,-88.27,-13560.0,-32768.0,-12756.0,-11934.0,-16580.0,-15007.0,1.9236,-72.24895,224.46,-16329.04,-1166.91,-932.29,277.06,67.705,325.99999999999926,-17347.999999999996,-520.0000000000005,-4509.999999999999,1318.9999999999986,-5909.999999999999,-0.2407619946583145,-58.93683678625569,-17.235211579647,3
8.082539804321547,8.99032306547479,2302.644963763569,2557.0361421499906,3146.090195000038,5424.737825383429,4092.1572232348753,4936.265508990704,13.01,-53.02,4630.0,-11394.0,8668.0,12503.0,11246.0,10860.0,-22.53,-88.29,-6930.0,-23234.0,-4982.0,-8757.0,-8744.0,-5133.0,-5.8516,-75.32415,-1696.6,-16001.13,2235.25,-503.115,506.095,727.875,1394.000000000001,-17726.000000000004,-780.0000000000007,-1369.0000000000011,3428.0,-966.9999999999995,3.3721912485217094,-31.616850591292145,3.0709256397046194,3
10.1699001561436,8.961771955389292,2974.9569900357915,2975.095277389909,3455.5723381257844,6444.58114920734,5695.600256283078,6521.24733466685,27.66,-38.96,8230.0,-8558.0,9288.0,17839.0,12430.0,16289.0,-27.21,-88.72,-8160.0,-24562.0,-6844.0,-12331.0,-12123.0,-6984.0,-3.8846,-75.52295,-1054.73,-16005.3,-5.87,-523.165,110.295,1123.29,-740.0000000000003,-18012.000000000004,1994.0,-1726.9999999999986,12430.0,-2021.9999999999995,2.0160561199621534,-145.11355909152726,-0.0052257208735055,3
12.368355280278616,9.52788198054404,3499.0916363102697,4847.478281959637,3693.543155672352,7389.364832848606,6773.673608602602,8336.826051070277,53.36,-25.87,8052.0,-3130.0,9752.0,18863.0,10506.0,17614.0,-24.6,-88.05,-11418.0,-32656.0,-9104.0,-10040.0,-14613.0,-11507.0,1.48585,-74.1808,272.89,-16417.12,-1113.68,65.765,-430.43,1320.415,5848.0,-18774.0,-3380.0000000000014,7824.0,-11060.0,13686.0,4.149471603436478,38.14120762957972,-0.8434317998508045,3
10.608706957805127,7.893276820963637,3736.130543367754,4144.657173740573,3846.248224297877,7331.75036362207,5824.635067048963,8265.183228738677,31.62,-48.64,10404.0,-8408.0,11348.0,20043.0,11953.0,19644.0,-28.93,-89.2,-13136.0,-28776.0,-6306.0,-11060.0,-14797.0,-13427.0,-0.5199999999999999,-74.49465000000001,-292.99,-16399.26,-668.71,-556.55,418.905,772.38,1221.9999999999998,-13524.000000000002,818.0000000000005,6673.999999999999,-14797.0,10229.0,0.5264396729853563,-39.1479213664196,-0.865778502809498,3
10.367733375925104,8.53679158291631,3087.726948101168,3225.541651619408,3633.787656656392,6500.461273109083,5215.844165113519,6606.236567199894,27.57,-46.23,8726.0,-10140.0,9870.0,17496.0,13135.0,15706.0,-20.76,-88.88,-6720.0,-25268.0,-6840.0,-11706.0,-10458.0,-7289.0,-0.6446499999999997,-75.48265,-113.95,-16459.22,52.7,-953.325,780.045,212.19,900.0000000000014,-12946.0,2128.0000000000005,1895.0,-9592.0,6915.000000000001,0.1195290168620355,-21.10034677486556,0.2483623167915547,3
9.236492323915432,10.976255754557071,2805.522565284693,4248.208124521,4027.231625412626,7274.293331889142,6100.969922889311,7090.672772112736,26.19,-30.88,9196.0,-2870.0,11084.0,18645.0,17404.0,15776.0,-21.56,-88.67,-6148.0,-31624.0,-6470.0,-11601.0,-10332.0,-7290.0,-1.3275499999999996,-75.17425,-249.8,-16396.39,261.41,-537.405,81.9,673.925,1087.9999999999998,-17886.0,-2794.0000000000014,-1516.0000000000002,3554.0,-2906.999999999998,0.4648263413998754,-200.2001221001221,0.3878918277256372,3
10.404955534545998,9.385827751075784,3061.209456519337,4234.665645033399,3772.420877937867,7362.868538516587,6932.023485099053,7312.049775095034,28.9,-46.93,8768.0,-6392.0,9290.0,18237.0,17745.0,16905.0,-23.94,-88.67,-8690.0,-32768.0,-7564.0,-13617.0,-14076.0,-8321.0,-1.6863500000000002,-74.7968,-441.8,-16340.02,-260.31,-636.01,805.255,860.81,-8690.0,-20448.0,7848.0,-9994.0,-5597.0,-5376.999999999999,0.6946431659879562,-20.29173367442612,-0.3024012267515479,3
9.083865433618026,8.998796230914868,2617.5771075500047,3154.087681185007,3529.4364747857044,6665.6943182026125,4722.694611803391,6321.632674184064,24.13,-50.97,7092.0,-10054.0,9852.0,17191.0,8367.0,14976.0,-22.3,-89.46,-6452.0,-26918.0,-5266.0,-9949.0,-9399.0,-7325.0,-0.6622,-76.71674999999999,-123.66,-16304.43,498.14,-418.6,574.375,822.645,-199.99999999999943,-16487.999999999996,-3642.000000000002,-1470.0,4867.0,-2585.0000000000005,0.2954132823698041,-28.386385201305767,0.6055345866078321,3
9.33656539334573,8.962666537073321,2776.175553439946,3344.969269240124,3910.383862597676,7089.7360580517525,5403.62410864576,7173.911499882104,27.0,-47.53,8930.0,-10502.0,10034.0,17943.0,11434.0,15496.0,-22.92,-89.33,-6176.0,-23692.0,-8606.0,-11329.0,-10961.0,-6917.0,-1.82065,-75.64005,-494.7,-16281.07,621.87,-672.905,829.1,626.23,-1976.0,-12111.999999999998,3812.0,-264.00000000000017,-5771.0,3760.0,0.7351706407293749,-19.637040164033287,0.993037701802852,3
9.97951520345452,10.531706366250658,2892.777302196023,2535.9911941059486,3030.7453046085934,5510.04029176369,4176.5672981985945,7045.690759632932,11.63,-46.63,3294.0,-9658.0,8102.0,14268.0,8340.0,16964.0,-36.17,-88.98,-11992.0,-25406.0,-5164.0,-9333.0,-7497.0,-10282.0,-11.19815,-73.5411,-3221.45,-15845.49,1375.71,-524.615,383.84,710.355,-1398.0000000000002,-19126.000000000004,-3228.0,2689.0000000000014,4560.0,1496.000000000001,6.140598343547172,-41.281497498957904,1.9366513926135525,3
11.633694045561308,9.4361870779649,3804.4097797108816,4792.586915467633,3734.024703457404,7096.238405487273,6216.9270939959,8147.382559054961,40.05,-38.93,10116.0,-4802.0,10852.0,19100.0,17046.0,17486.0,-32.96,-88.22,-13000.0,-32768.0,-7724.0,-11078.0,-13596.0,-12887.0,0.4598000000000001,-74.58225,-89.37,-16434.62,-901.42,-983.745,716.52,236.815,-135.99999999999972,-15428.0,-2234.0,-5244.0,2264.0000000000005,-6068.0,0.0908467133250995,-22.9367219337911,-3.806431180457319,3
11.451675508402635,12.629525409545352,3667.042166974885,5002.37665315198,4134.418421291144,7252.712840595628,6584.700627917452,7919.162501123207,28.12,-16.01,8884.0,-3502.0,10628.0,17582.0,14111.0,17019.0,-33.89,-89.27,-12674.0,-32768.0,-11292.0,-14485.0,-15116.0,-9941.0,-2.9079,-73.30069999999999,-807.37,-16263.53,12.31,-891.64,-277.75,791.62,-2004.0,-21066.0,-4692.0,4210.0,637.9999999999994,3014.9999999999995,0.9054887622807412,58.55456345634564,0.0155503903387989,3
10.90580207375227,10.93375197076884,3378.4075398070504,4921.864837374847,3726.06556847877,6627.601934060071,6307.631870923943,7596.189444979641,30.11,-14.47,6652.0,-2928.0,9582.0,16365.0,13540.0,16049.0,-37.91,-88.94,-10694.0,-32144.0,-9218.0,-14432.0,-14771.0,-12020.0,-1.5641500000000002,-75.09755,-536.25,-16638.9,-734.55,-631.325,15.1,752.42,-3086.0000000000005,-19256.0,-2064.0000000000005,6300.999999999999,3495.0000000000005,3538.0,0.8494040312042133,-1101.9139072847684,-0.9762499667738764,3
7.426604994627838,9.191811813351071,2033.7469821828104,2068.91223292282,2541.107873274586,5224.0653556979,2457.849286950241,4511.305413321215,10.13,-52.37,2852.0,-11794.0,8196.0,13975.0,7613.0,11133.0,-27.93,-89.23,-7708.0,-23032.0,-3132.0,-6597.0,-5167.0,-5770.0,-8.29175,-76.3981,-2348.08,-15939.96,2077.45,339.56,-567.885,705.02,-1318.0,-20806.0,-3131.999999999998,2455.0000000000005,7613.0,84.9999999999992,-6.915066556720461,28.068992841860588,2.9466539956313293,3
5.550113733272617,8.320149057510688,1476.3798729480943,1747.8344663349967,2470.196645702971,1199.973038851227,2349.297944612989,955.4143008172058,7.93,-53.09,1948.0,-12720.0,6888.0,186.0,6180.0,543.0,-27.71,-89.46,-7406.0,-23956.0,-3588.0,-7630.0,-4001.0,-4833.0,-9.000599999999999,-78.05275000000002,-2576.72,-16127.93,1034.33,-2491.85,1381.96,-1799.035,-2273.999999999999,-16061.999999999993,-283.99999999999983,-1440.0,3626.000000000001,-1641.0000000000002,1.0340590324457732,-11.670330545023011,-0.574936007359501,3
8.812821860546634,10.253334053176564,2522.005290045022,2424.0084644196045,3024.290770614845,6562.194240331446,4101.60260189776,5072.304732218127,13.52,-46.49,3584.0,-10442.0,8880.0,20160.0,11608.0,12091.0,-28.16,-89.44,-8380.0,-22398.0,-3412.0,-9629.0,-11060.0,-5958.0,-8.289,-76.0797,-2393.48,-15912.36,1258.91,100.28,894.975,724.7,-6552.0,-16572.0,7536.0,-4279.000000000001,-1769.999999999999,3648.0,-23.86796968488233,-17.779669823179418,1.7371464054091348,3
10.43232064115166,9.73597382438168,3387.238288045292,4176.865983873097,3920.752308476284,6783.429414305816,5493.465421826556,7522.175078196145,27.03,-33.53,9102.0,-5822.0,10384.0,15423.0,10393.0,16401.0,-33.62,-89.19,-11426.0,-27826.0,-11332.0,-16599.0,-10087.0,-10048.0,-1.9719,-75.02285,-558.69,-16465.2,-544.83,-678.435,759.03,519.55,-2112.0,-16280.000000000002,-3978.0,-1830.9999999999995,3692.0,-4879.0,0.8234981980587678,-21.692423224378484,-1.048657492060437,3
9.656621467591124,8.400526858327842,2748.195818145856,3424.976993709182,3447.0028289098577,6960.942649687338,5499.025019053457,7013.694462547528,26.66,-49.67,7862.0,-9644.0,8276.0,18704.0,13814.0,16152.0,-21.88,-89.39,-6066.0,-26110.0,-7124.0,-13441.0,-12533.0,-7675.0,-0.66015,-76.0324,-93.92,-16231.36,41.8,-569.525,867.325,620.69,-3468.0,-9643.999999999996,7426.0,-3536.999999999998,-2794.0,-2238.0000000000005,0.1649093542864668,-18.714276655233043,0.0673444070308849,3
12.2151567596702,10.245600611945475,3789.106866297269,5402.499542846094,4098.363481455818,7207.273777240636,7288.631873493925,8887.619033430266,40.75,-31.41,10682.0,-2830.0,13968.0,20795.0,18842.0,19626.0,-25.54,-89.18,-13038.0,-32768.0,-10752.0,-10538.0,-17944.0,-15380.0,-0.1318999999999998,-73.44760000000001,-242.1,-16464.19,-1039.5,-1141.58,967.575,138.205,36.00000000000014,-16469.999999999996,-2074.000000000001,-5369.999999999999,2691.999999999998,-8046.000000000001,0.2120744932462026,-17.015931581531145,-7.52143554864151,3
8.69120905118251,10.260396730406024,2446.0093005941258,3037.522216822198,3226.059474383773,6180.209200552028,4144.982435966691,5233.383089350473,13.74,-50.08,4632.0,-9702.0,9366.0,17348.0,16181.0,12460.0,-25.34,-87.8,-7570.0,-24362.0,-3804.0,-11697.0,-11909.0,-6964.0,-8.939449999999999,-74.0392,-2503.17,-15961.22,2079.08,-412.715,1195.65,378.77,-1028.0,-16090.000000000004,1360.0,-4842.000000000001,786.0000000000003,-2966.0,6.065129689979769,-13.349408271651402,5.489030282229321,3
8.777304852852012,8.269407137730475,2728.817605248392,3350.147022634429,3685.118224091005,6278.006714606414,6660.947862521984,7164.333027885236,20.16,-47.32,6186.0,-9728.0,10462.0,13674.0,15153.0,16820.0,-21.09,-88.28,-6772.0,-27008.0,-5626.0,-10063.0,-13890.0,-6721.0,-0.98185,-76.51275,-248.57,-16379.89,253.19,-643.73,6.57,1006.685,210.00000000000028,-16896.000000000004,-2238.0,-2813.0,1956.999999999999,-4287.0,0.3861401519270501,-2493.13394216134,0.2515086645773007,3
10.385885398707003,8.133663741932917,3396.140516888584,4241.155709551739,3927.8240398521166,7506.617227886675,5423.996473248212,8215.056354061244,28.99,-50.25,9398.0,-8856.0,12254.0,16462.0,12194.0,16829.0,-21.17,-89.17,-11510.0,-30090.0,-8492.0,-8344.0,-10630.0,-12020.0,0.6662499999999999,-75.34774999999999,102.96,-16633.31,-560.02,285.005,821.87,1136.79,-1757.9999999999998,-19638.000000000004,-2794.0,15010.0,2192.000000000002,10433.0,0.3612568200557884,-20.238371031915023,-0.492632764186877,3
9.628626858143733,8.141553624129296,2625.8616272621143,3383.959597377518,3193.552595228778,6533.199395495788,5462.47849866173,6662.962524115217,27.14,-44.72,8386.0,-9182.0,9260.0,18027.0,12044.0,16036.0,-24.54,-86.64,-6904.0,-28200.0,-5686.0,-12818.0,-11261.0,-7948.0,-2.07355,-76.35674999999999,-435.97,-16093.69,-444.82,-309.02,1166.72,753.235,-6904.0,-13910.000000000004,9260.0,205.0000000000004,-4430.000000000002,-341.99999999999983,1.4108148339913276,-13.793960847504112,-0.5905461111074233,3
7.501685691802407,9.682241749926517,2154.4234936637345,1790.0250961436602,2758.7539382043096,5275.470746758008,3030.42928530616,4805.954159792845,5.91,-52.1,1856.0,-11746.0,8230.0,16036.0,9394.0,11686.0,-27.01,-88.25,-7510.0,-20600.0,-2572.0,-8045.0,-8798.0,-6132.0,-10.45085,-74.53585000000001,-2962.23,-15609.38,2171.57,-783.41,-27.245,158.47,-917.9999999999995,-14725.999999999996,2018.0,13241.0,-665.9999999999997,10051.999999999998,3.781200137858848,572.9264085153238,13.703350791948004,3
7.457422053122108,9.94778012546634,2160.7511275191728,2611.3311586238924,3140.839574582938,6335.954183233586,3762.961494774532,5151.189045442267,10.57,-51.58,3696.0,-10324.0,7910.0,20040.0,8197.0,12758.0,-24.02,-89.23,-6548.0,-24730.0,-6168.0,-9727.0,-9688.0,-6748.0,-8.1752,-75.29085,-2336.11,-16050.11,1980.77,-100.755,450.93,338.395,-2376.0000000000005,-15563.999999999998,-661.9999999999989,-2556.0000000000014,3947.0,-420.0,23.186045357550498,-35.593351517973964,5.853425730285613,3
8.538406133112305,7.535179979710714,2713.841971954837,4107.816725017276,3717.2129192900265,6744.620109977624,4787.590812720971,7269.825228308501,21.33,-44.09,6362.0,-7544.0,8984.0,15476.0,12162.0,16136.0,-20.49,-90.01,-9730.0,-30362.0,-6686.0,-11085.0,-8182.0,-11526.0,0.76105,-75.6094,246.15,-16371.43,-868.61,-330.315,748.67,711.71,830.0000000000009,-15705.999999999996,-3924.0,-3659.0,1606.000000000001,-3648.000000000001,-0.7451977657690386,-21.86735143654748,-1.2204549605878798,3
10.840048383414803,9.946656031478254,3666.036215213412,4725.903704639742,3736.665694030538,6876.907191578414,6681.402617644768,8429.119530477094,29.07,-27.54,10392.0,-5498.0,10160.0,19787.0,17558.0,19503.0,-27.73,-88.78,-11022.0,-31928.0,-6538.0,-11266.0,-14326.0,-12499.0,-0.8777000000000001,-74.71035,-305.42,-16441.06,-443.94,-462.395,312.375,976.535,-33.99999999999986,-13528.000000000004,2444.0000000000005,5980.0,-12959.0,11430.0,0.6605175228970902,-52.6324449779912,-0.4546073617433067,3
9.4848701545802,8.102642263375644,2870.872269859676,3321.4626771164217,3596.7359617146567,6195.752713337107,5667.179533888229,6939.101996842815,24.24,-52.71,7452.0,-10222.0,8712.0,14352.0,12464.0,15982.0,-20.51,-89.42,-7038.0,-25252.0,-4984.0,-11844.0,-10349.0,-8525.0,-1.0064,-75.8679,-217.91,-16231.31,28.64,-1110.06,235.255,536.495,3630.0,-19602.0,702.0,13558.0,-2916.0,11449.0,0.1963047042502207,-68.99453784191621,0.0533835357272668,3
8.240304050929115,10.456994335379107,2354.8799000838867,2163.080559069663,3126.738316778052,5871.815529701972,4082.9922339243353,5424.534851464109,7.36,-49.89,2118.0,-11270.0,8576.0,18249.0,13087.0,12790.0,-27.89,-88.11,-7378.0,-22552.0,-3174.0,-6064.0,-7837.0,-6544.0,-10.63545,-74.21215000000001,-3042.23,-15635.75,1750.97,260.385,1138.225,612.205,-4928.000000000001,-19962.000000000004,4828.0,-1212.000000000001,-6544.0,-2127.0000000000005,-11.683583923805136,-13.736958861385052,2.8601040501139323,3
8.615588299485482,9.797999231716831,2474.9337816835814,2761.7948340029943,3202.539814305367,5630.110085546897,4252.574239243377,5195.993411527596,15.22,-50.05,5010.0,-10044.0,9054.0,15712.0,10362.0,11497.0,-26.59,-88.61,-7180.0,-22420.0,-5384.0,-8912.0,-8531.0,-7226.0,-8.475249999999999,-74.56599999999999,-2486.32,-15912.22,1951.21,-617.35,-24.305,237.245,-2298.0,-10342.0,4868.0,-1706.0,-3896.0,1434.0,4.027407467400988,654.6891586093396,8.224451516364939,3
13.14897575390891,11.361463247005878,3457.493435174007,5242.122466115108,3973.22685734146,6674.815012022702,5788.683859783465,8908.551690240587,59.81,-13.78,9244.0,-1536.0,10544.0,17337.0,13674.0,19105.0,-30.61,-87.34,-9854.0,-32768.0,-8776.0,-11611.0,-14769.0,-12727.0,-0.7062,-73.26785,-217.9,-16115.5,-307.28,-787.75,-38.625,195.78,-1700.0,-10417.999999999998,2030.0,-2082.9999999999995,-3064.0,-1793.0000000000011,0.2766105998095842,417.2297734627832,-1.5695168045765653,3
