Pitch,Roll,AccelerometerX,AccelerometerY,AccelerometerZ,GyroscopeX,GyroscopeY,GyroscopeZ
-0.24, -81.83, -66, -15604, 2252 , 9580, 1297, 10548
-4.08, -80.80, -1150, -15948, 2326 , 9121, 106, 10625
-6.31, -79.81, -1836, -16440, 2332 , 8698, -1066, 10754
-7.33, -79.56, -2198, -16960, 2240 , 8459, -2219, 10843
-6.95, -79.71, -2154, -17512, 2356 , 8287, -2939, 10860
-5.98, -79.18, -1922, -18136, 2900 , 8193, -3765, 10833
-5.15, -78.46, -1698, -18536, 3398 , 8119, -4513, 10691
-4.19, -78.27, -1388, -18618, 3624 , 8027, -5021, 10543
-3.58, -78.69, -1180, -18556, 3532 , 7994, -5304, 10328
-3.28, -78.84, -1068, -18296, 3462 , 7998, -5468, 10076
-3.57, -77.88, -1136, -17822, 3668 , 7982, -5856, 9885
-3.35, -76.80, -1046, -17446, 3970 , 7828, -6214, 9740
-3.46, -76.76, -1058, -17094, 3892 , 7642, -6581, 9630
-3.35, -77.37, -1010, -16892, 3660 , 7545, -6876, 9565
-3.79, -77.47, -1136, -16764, 3560 , 7410, -6865, 9555
-4.32, -77.73, -1282, -16630, 3394 , 7313, -6697, 9510
-4.14, -76.98, -1222, -16514, 3630 , 7157, -6697, 9449
-5.34, -76.54, -1552, -16226, 3574 , 7010, -7020, 9337
-6.24, -76.12, -1778, -15898, 3516 , 6911, -7544, 9175
-7.81, -75.24, -2188, -15574, 3484 , 6851, -7997, 8859
-9.04, -74.00, -2480, -15170, 3586 , 6757, -8391, 8561
-8.54, -72.44, -2306, -14802, 4088 , 6607, -8627, 8263
-7.42, -70.84, -1982, -14504, 4644 , 6321, -8712, 7978
-6.60, -68.85, -1746, -14180, 5212 , 5814, -8744, 7695
-5.36, -67.78, -1412, -13986, 5546 , 5259, -8685, 7423
-3.45, -68.09, -900, -13860, 5512 , 4612, -8518, 7012
-1.99, -68.30, -510, -13640, 5414 , 4023, -8231, 6653
0.29, -68.46, 74, -13544, 5356 , 3480, -7764, 6291
2.64, -68.27, 664, -13370, 5296 , 2923, -7254, 5881
3.75, -68.63, 920, -13120, 5060 , 2277, -6710, 5563
3.92, -68.73, 956, -13026, 4988 , 1797, -6003, 5219
2.81, -69.62, 680, -13006, 4792 , 1449, -5414, 4798
1.26, -69.60, 302, -12890, 4794 , 1147, -4819, 4420
-0.23, -70.00, -56, -12998, 4740 , 977, -4117, 4030
-1.36, -69.51, -332, -13088, 4888 , 819, -3512, 3743
-2.54, -68.85, -628, -13208, 5080 , 659, -2928, 3433
-5.82, -67.75, -1440, -13156, 5196 , 466, -2413, 3104
-8.16, -67.31, -2016, -13102, 5102 , 317, -1842, 2678
-9.96, -66.71, -2450, -13008, 5046 , 229, -1396, 2287
-10.47, -66.89, -2568, -13006, 4930 , 192, -1052, 1778
-11.80, -66.00, -2922, -13058, 5036 , 132, -748, 1389
-12.56, -65.49, -3108, -13002, 5060 , 40, -533, 945
-12.79, -65.01, -3156, -12924, 5140 , -131, -368, 433
-13.79, -64.24, -3432, -12970, 5246 , -378, -274, -17
-14.31, -62.89, -3554, -12802, 5516 , -617, -294, -481
-15.45, -60.87, -3830, -12562, 5870 , -946, -465, -926
-17.42, -58.48, -4312, -12280, 6186 , -1323, -775, -1482
-18.98, -57.31, -4614, -11942, 6130 , -1695, -1028, -1963
-20.42, -56.21, -4898, -11670, 6092 , -2140, -1111, -2543
-21.40, -55.38, -5052, -11394, 6040 , -2670, -1158, -3003
-22.01, -54.72, -5254, -11448, 6176 , -3153, -1235, -3460
-22.49, -54.39, -5428, -11540, 6244 , -3692, -1435, -3905
-22.40, -54.26, -5536, -11792, 6444 , -4120, -1659, -4201
-21.83, -54.56, -5536, -12134, 6638 , -4541, -1816, -4484
-20.31, -56.20, -5278, -12640, 6624 , -4857, -2058, -4620
-18.53, -56.57, -4970, -13054, 7052 , -5078, -2266, -4595
